id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
27173,boardgame,Vikings,2007,2,4,60,60,60,10,5888,7.32514,7.12137,5533,90,626,1596,1517,631,2.5388
1513,boardgame,The Republic of Rome,1990,1,6,300,300,300,14,3028,7.55831,7.12071,4599,160,268,1085,1094,468,4.2564
105551,boardgame,Archipelago,2012,2,5,240,30,240,14,3514,7.4618,7.11429,5002,101,681,2478,927,330,3.6939
478,boardgame,Citadels,2000,2,8,60,20,60,10,31243,7.18886,7.11014,39847,940,401,2604,7465,3166,2.0638
158275,boardgame,Marvel Dice Masters: Uncanny X-Men,2014,2,2,15,0,15,14,1925,7.7381,7.10907,5253,209,92,234,354,99,2.3131
172,boardgame,For Sale,1997,3,6,20,20,20,8,11814,7.21302,7.10764,13044,200,735,2421,3800,1291,1.2951
50750,boardgame,Belfort,2011,2,5,120,120,120,12,4016,7.40414,7.10754,5001,144,477,1569,1087,320,3.0219
125618,boardgame,Libertalia,2012,2,6,45,45,45,14,5865,7.31006,7.10718,7165,144,730,2596,1143,345,2.2348
9674,boardgame,Ingenious,2004,1,4,45,45,45,10,11365,7.22297,7.10641,12075,337,320,1621,3149,1236,1.9434
131357,boardgame,Coup,2012,2,6,15,15,15,9,11832,7.22903,7.10635,18913,364,264,1573,2553,726,1.4298
103886,boardgame,Star Wars: The Card Game,2012,2,2,60,60,60,10,3254,7.51596,7.10517,6249,307,171,728,728,225,2.8889
36553,boardgame,Time's Up! Title Recall!,2008,4,18,90,90,90,12,1536,7.81814,7.10429,2392,54,130,454,418,74,1.2162
18,boardgame,RoboRally,1994,2,8,120,20,120,12,16798,7.20173,7.10115,19141,478,610,2493,4560,1611,2.4426
79127,boardgame,Star Trek: Fleet Captains,2011,2,4,75,75,75,14,2328,7.65049,7.10017,3757,100,436,1475,677,225,3.0356
15363,boardgame,Nexus Ops,2005,2,4,90,90,90,12,6803,7.28534,7.09865,8732,371,431,1806,2584,855,2.2222
34119,boardgame,Tales of the Arabian Nights,2009,1,6,120,120,120,12,6324,7.31249,7.09641,8848,195,665,2502,1872,485,2.1794
133848,boardgame,Euphoria: Build a Better Dystopia,2013,2,6,60,60,60,13,3594,7.43991,7.09474,5009,89,520,1514,873,293,3.0512
58281,boardgame,Summoner Wars,2009,2,4,60,30,60,9,4144,7.41268,7.09457,3867,91,216,1152,946,271,2.2878
39938,boardgame,Carson City,2009,2,5,90,90,90,12,4859,7.32219,7.09385,4631,162,601,1792,1383,419,3.1814
162082,boardgame,Deus,2014,2,4,90,60,90,14,2638,7.51877,7.0929,3249,62,482,1669,571,204,2.8627
65532,boardgame,Defenders of the Realm,2010,1,4,90,90,90,13,3793,7.42753,7.09209,5043,154,640,2517,1183,308,2.7143
97842,boardgame,Last Will,2011,2,5,75,45,75,13,5008,7.3118,7.0912,5617,104,677,1986,1077,349,2.6676
150658,boardgame,Pandemic: The Cure,2014,2,5,30,30,30,8,2669,7.51992,7.09089,4416,52,420,1660,548,170,2.0941
121408,boardgame,Trains,2012,2,4,45,45,45,12,4235,7.35789,7.09034,5699,186,421,1369,1042,297,2.404
121288,boardgame,Dixit: Journey,2012,3,6,30,30,30,8,2620,7.55235,7.08807,5017,75,132,513,466,115,1.2783
137408,boardgame,Amerigo,2013,2,4,90,90,90,10,2650,7.51183,7.08784,3304,61,450,1273,678,226,3
138161,boardgame,Firefly: The Game,2013,1,4,120,120,120,13,4061,7.42511,7.08656,7580,141,393,1637,1015,340,2.8971
134726,boardgame,Smash Up: Awesome Level 9000,2013,2,4,45,45,45,12,3357,7.47553,7.08644,8907,164,107,442,427,132,2.1212
113997,boardgame,Tajemnicze Domostwo,2013,2,7,60,30,60,8,2129,7.62476,7.08388,2399,26,588,2429,518,139,1.8993
42776,boardgame,Gears of War: The Board Game,2011,1,4,180,180,180,13,3031,7.52478,7.0825,5096,143,315,1154,807,278,2.8849
22827,boardgame,StarCraft: The Board Game,2007,2,6,180,180,180,12,5476,7.34969,7.08244,6464,203,394,1548,1463,717,3.8159
82222,boardgame,Xia: Legends of a Drift System,2014,3,5,120,120,120,12,1504,7.92656,7.08135,2649,24,590,1933,447,173,3.0925
2346,boardgame,DVONN,2001,2,2,30,30,30,9,3279,7.42194,7.07294,4020,86,217,712,1103,336,2.6935
43570,boardgame,Friday,2011,1,1,25,25,25,10,5333,7.28685,7.07115,9508,268,271,1116,1351,407,2.1278
146791,boardgame,Shadows of Brimstone: City of the Ancients,2014,1,4,120,120,120,12,1016,8.28743,7.0696,2606,30,354,1501,311,111,3.3964
127398,boardgame,Legends of Andor,2012,2,4,90,60,90,14,4436,7.36121,7.06913,7161,161,522,2139,946,348,2.6954
9823,boardgame,Advanced Squad Leader: Starter Kit #1,2004,2,2,120,120,120,13,1728,7.76665,7.06879,3458,87,115,410,734,314,3.7325
1353,boardgame,Time's Up!,1999,4,18,90,90,90,12,3356,7.39202,7.06206,3305,91,100,489,899,285,1.2175
128271,boardgame,Ginkgopolis,2012,1,5,45,45,45,13,2927,7.43355,7.06076,2901,54,428,1143,669,252,2.877
82421,boardgame,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009,2,4,30,30,30,9,1867,7.67679,7.06035,4273,113,99,224,319,71,2.2817
150,boardgame,PitchCar,1995,2,8,30,30,30,6,6475,7.23398,7.05748,6194,117,776,1996,2043,598,1.1304
65901,boardgame,Age of Industry,2010,2,5,120,120,120,13,2323,7.51948,7.05704,2697,71,293,796,751,231,3.3636
34219,boardgame,Biblios,2007,2,4,30,30,30,10,6024,7.24749,7.05646,7525,119,608,2146,1865,481,1.6965
82420,boardgame,Summoner Wars: Guild Dwarves vs Cave Goblins,2009,2,4,30,30,30,9,1750,7.71589,7.05572,4050,124,92,213,300,64,2.2656
20963,boardgame,Fury of Dracula (second edition),2005,2,5,180,180,180,10,7547,7.24352,7.0542,8312,192,806,3036,2212,915,2.9355
15062,boardgame,Shadows over Camelot,2005,3,7,80,60,80,10,16593,7.15498,7.05003,18830,501,883,4551,4473,1793,2.5583
21790,boardgame,Thurn and Taxis,2006,2,4,60,60,60,13,13543,7.14671,7.04934,14544,397,445,1628,3304,1670,2.2677
137988,boardgame,Zombicide Season 2: Prison Outbreak,2013,1,6,60,60,60,13,1742,7.74507,7.04476,4845,91,165,529,291,87,2.7586
31999,boardgame,TZAAR,2007,2,2,30,30,30,0,1723,7.66261,7.04341,2401,25,259,873,584,154,2.6104
109276,boardgame,Kanban: Automotive Revolution,2014,2,4,120,90,120,12,1384,7.83988,7.04328,2486,23,444,1443,387,214,4.2056
140603,boardgame,Francis Drake,2013,3,5,120,90,120,14,2091,7.56833,7.0426,2882,60,490,1539,559,176,2.9034
50,boardgame,Lost Cities,1999,2,2,30,30,30,10,21839,7.122,7.04101,26511,504,450,2310,6316,2495,1.5246
31730,boardgame,Chicago Express,2007,2,6,60,60,60,12,5211,7.2464,7.04059,4724,185,302,867,1750,558,2.7849
30869,boardgame,Thebes,2007,2,4,60,60,60,8,6734,7.21282,7.03889,7315,145,490,1577,2086,768,2.1732
38996,boardgame,Washington's War,2010,2,2,90,90,90,0,1667,7.67706,7.03711,3119,80,277,816,616,217,2.8479
159508,boardgame,AquaSphere,2014,2,4,100,100,100,12,2219,7.52369,7.03557,3740,80,304,1107,561,191,3.6073
31563,boardgame,Middle-Earth Quest,2009,2,4,180,180,180,13,3028,7.42501,7.0336,4747,156,297,1302,920,327,3.5291
47185,boardgame,Warhammer: Invasion,2009,2,2,45,45,45,13,4549,7.33484,7.03191,5991,403,104,586,965,404,2.7327
30380,boardgame,Cuba,2007,2,5,120,75,120,10,6330,7.21925,7.03016,6519,212,334,1186,1692,689,3.2642
2163,boardgame,Space Hulk,1989,2,4,45,45,45,12,2923,7.46642,7.02663,3012,50,211,485,888,310,2.5065
3201,boardgame,Lord of the Rings: The Confrontation,2002,2,2,30,30,30,12,5487,7.23896,7.02565,6330,246,166,625,1942,640,2.1922
113294,boardgame,Escape: The Curse of the Temple,2012,1,5,10,10,10,8,8124,7.16947,7.02289,10644,271,520,2327,1962,505,1.4713
15364,boardgame,Vegas Showdown,2005,3,5,75,75,75,12,5056,7.23866,7.02079,5684,306,222,688,1770,618,2.3592
35570,boardgame,Tinners' Trail,2008,3,4,90,60,90,13,3136,7.3599,7.01973,3271,123,212,581,874,365,2.8274
110277,boardgame,Among the Stars,2012,2,4,30,30,30,12,3558,7.3256,7.01919,5509,135,515,1912,958,220,2.2682
12891,boardgame,Friedrich,2004,3,4,210,210,210,12,1979,7.57793,7.0179,2484,101,259,792,879,336,3.1637
119432,boardgame,Snowdonia,2012,1,5,90,30,90,10,2309,7.48597,7.01651,3028,63,395,991,627,214,3.0047
41002,boardgame,Vasco da Gama,2009,2,4,120,60,120,12,3329,7.34945,7.01546,3583,115,183,759,791,336,3.2351
11,boardgame,Bohnanza,1997,2,7,45,45,45,13,23661,7.09221,7.0112,31585,622,279,1496,6299,2468,1.6803
91872,boardgame,Dungeons & Dragons: The Legend of Drizzt Board Game,2011,1,5,60,60,60,12,3155,7.42993,7.01099,6452,145,345,1360,709,232,2.6422
4390,boardgame,Carcassonne: Hunters and Gatherers,2002,2,5,45,30,45,8,8753,7.16076,7.00714,10457,267,206,754,2670,975,1.9221
88,boardgame,Torres,1999,2,4,60,60,60,12,6396,7.19471,7.00643,7593,293,352,1210,1914,751,2.8748
41066,boardgame,Virgin Queen,2012,2,6,420,420,420,12,919,8.17278,7.005,2121,35,209,753,319,143,4.3007
175155,boardgame,Forbidden Stars,2015,2,4,180,120,180,14,827,8.38007,7.00192,1673,18,355,1326,182,136,3.6985
36235,boardgame,The Duke,2013,2,2,30,30,30,13,1507,7.71187,7.00004,2835,49,307,1031,392,84,2.6071
70512,boardgame,Luna,2010,1,4,100,60,100,12,2463,7.42093,6.9999,2652,42,487,1288,634,227,3.2996
26566,boardgame,Homesteaders,2009,2,4,90,90,90,12,2779,7.36947,6.99979,3132,116,291,803,899,272,3.0551
85897,boardgame,Thunderstone: Dragonspire,2011,1,5,45,45,45,12,2271,7.47643,6.99962,3721,179,109,503,445,111,2.6847
21763,boardgame,Mr. Jack,2006,2,2,30,30,30,9,10148,7.11895,6.99757,11372,396,379,2038,2666,964,2.1961
27746,boardgame,Colosseum,2007,3,5,90,60,90,10,6127,7.18382,6.99608,6149,126,713,1964,1737,666,2.7523
119506,boardgame,Freedom: The Underground Railroad,2012,1,4,120,60,120,13,1464,7.69677,6.99399,2606,42,519,1324,461,115,2.8696
94,boardgame,Union Pacific,1999,2,6,90,90,90,12,3732,7.27247,6.99241,3732,149,262,561,1158,455,2.5516
22345,boardgame,Yspahan,2006,2,4,60,45,60,8,6569,7.16069,6.99128,6200,194,316,1021,1909,834,2.3657
27976,boardgame,Heroscape Master Set: Swarm of the Marro,2007,2,4,60,60,60,8,1824,7.61872,6.99064,3810,130,154,284,521,111,2.2703
68425,boardgame,Eminent Domain,2011,2,4,45,45,45,10,5945,7.17434,6.9896,7821,316,398,1772,1598,455,2.4989
133473,boardgame,Sushi Go!,2013,2,5,20,20,20,8,6630,7.17317,6.98953,11983,85,272,1238,1417,451,1.1685
1345,boardgame,Genoa,2001,2,5,120,60,120,12,5192,7.2101,6.98872,6076,295,304,963,1834,634,3.0915
126792,boardgame,Myrmes,2012,2,4,120,60,120,13,2807,7.37565,6.98733,3590,81,380,1377,619,249,3.3494
155873,boardgame,Power Grid deluxe: Europe/North America,2014,2,6,120,120,120,12,830,8.26319,6.98592,1964,24,170,634,212,58,3.1897
45986,boardgame,Stronghold,2009,2,4,120,120,120,10,2844,7.35928,6.98495,4631,195,622,2432,860,297,3.6734
29603,boardgame,D-Day at Omaha Beach,2009,1,2,480,480,480,12,822,8.31096,6.98215,2121,32,227,809,362,135,3.3704
30957,boardgame,Tribune: Primus Inter Pares,2007,2,5,60,60,60,12,3624,7.28104,6.98194,3857,131,222,778,1004,396,2.8939
2181,boardgame,Bridge,1925,4,4,60,60,60,12,2355,7.45552,6.98192,1480,4,6,73,652,256,3.8516
164928,boardgame,Orlans,2014,2,4,90,90,90,12,1273,7.80569,6.981,1554,11,487,1561,425,127,3.1024
38823,boardgame,Conflict of Heroes: Storms of Steel!  Kursk 1943,2009,1,4,120,120,120,12,1277,7.82212,6.97761,2241,78,190,633,399,149,3.1275
37904,boardgame,Formula D,2008,2,10,60,60,60,8,9234,7.10799,6.97711,12025,303,586,2442,1953,604,2.0017
143519,boardgame,Quantum,2013,2,4,60,60,60,13,2517,7.405,6.97704,3304,75,472,1605,544,149,2.396
42215,boardgame,Tobago,2009,2,4,60,60,60,13,6908,7.1354,6.9762,7607,142,688,2238,1753,570,2.114
1035,boardgame,Squad Leader,1977,2,2,60,60,60,14,2453,7.46057,6.9746,4397,233,44,153,994,386,4.044
47,boardgame,Chinatown,1999,3,5,60,60,60,12,4755,7.19621,6.97436,5472,132,489,1255,1546,413,2.3172
95527,boardgame,Madeira,2013,2,4,120,120,120,12,1501,7.66163,6.9722,2554,49,301,954,447,233,4.1974
6249,boardgame,Alhambra,2003,2,6,60,45,60,8,17527,7.05526,6.97042,19068,495,464,2297,4605,1932,2.1232
166384,boardgame,Spyfall,2014,3,8,15,15,15,12,2393,7.40747,6.96783,3468,27,582,2381,564,150,1.26
43528,boardgame,World Without End,2009,2,4,120,90,120,12,3151,7.31066,6.9668,4248,104,238,710,661,310,2.8129
178900,boardgame,Codenames,2015,2,8,15,15,15,14,949,8.06556,6.96668,1891,16,433,2029,261,74,1.4189
137269,boardgame,Spyrium,2013,2,5,75,75,75,12,3472,7.2633,6.96637,4748,197,268,1052,744,261,2.9042
108784,boardgame,Ascension: Storm of Souls,2011,1,4,30,30,30,13,2269,7.45377,6.96483,3449,121,86,369,425,128,2.3672
24508,boardgame,Taluva,2006,2,4,45,45,45,8,5181,7.17941,6.96309,4960,102,530,1653,1574,628,2.2803
528,boardgame,ZRTZ,1999,2,2,30,30,30,9,2995,7.32452,6.96088,3888,91,185,618,1047,307,2.7231
12962,boardgame,Reef Encounter,2004,2,4,120,60,120,10,4362,7.19262,6.96031,5008,234,352,1092,1748,615,3.6748
491,boardgame,Web of Power,2000,3,5,60,50,60,12,2899,7.32968,6.95996,2581,65,197,453,994,329,2.4559
503,boardgame,Through the Desert,1998,2,5,45,45,45,10,9918,7.07299,6.9582,9994,375,501,1585,3314,1313,2.2125
73761,boardgame,K2,2010,1,5,60,60,60,13,4989,7.17932,6.95538,5356,113,595,1836,1061,395,2.3013
55600,boardgame,Shipyard,2009,2,4,120,120,120,11,2406,7.36571,6.95357,2918,61,358,1094,708,242,3.4752
84419,boardgame,Space Empires: 4X,2011,1,4,180,180,180,12,1707,7.57926,6.95239,3477,108,305,1157,602,213,3.2911
98351,boardgame,Core Worlds,2011,2,5,90,90,90,10,2747,7.32043,6.95193,3514,104,411,1450,831,217,2.871
163968,boardgame,Elysium,2015,2,4,60,60,60,14,1847,7.51689,6.94997,2790,52,379,1280,390,164,2.7866
117915,boardgame,Yedo,2012,2,5,150,150,150,14,1816,7.54929,6.94956,2760,62,380,1241,528,171,3.3684
155362,boardgame,Ca$h 'n Guns (second edition),2014,4,8,30,30,30,10,3133,7.28294,6.94791,5403,59,273,1197,612,130,1.2615
13004,boardgame,The Downfall of Pompeii,2004,2,4,45,45,45,10,5115,7.14977,6.94671,5237,89,474,1351,1704,589,1.8387
158899,boardgame,Colt Express,2014,2,6,40,30,40,10,3717,7.24375,6.9463,5355,57,476,1676,749,287,1.7596
171,boardgame,Chess,1475,2,2,60,60,60,6,16905,7.09588,6.94605,21648,124,14,127,4673,1718,3.7491
155987,boardgame,Abyss,2014,2,4,60,30,60,14,2612,7.36473,6.94526,3477,54,386,1408,552,188,2.3883
9440,boardgame,Maharaja: The Game of Palace Building in India,2004,2,5,90,90,90,12,4232,7.19616,6.94501,4647,226,192,645,1394,544,3.2077
91312,boardgame,Discworld: Ankh-Morpork,2011,2,4,60,60,60,11,5396,7.17372,6.94438,6631,116,306,1414,1252,461,2.1996
12002,boardgame,Jambo,2004,2,2,45,45,45,12,6808,7.09844,6.94363,8388,293,368,1352,2268,781,2.0743
10547,boardgame,Betrayal at House on the Hill,2004,3,6,60,60,60,12,14028,7.10345,6.94305,18985,354,519,2923,3903,1268,2.3336
12942,boardgame,No Thanks!,2004,3,5,20,20,20,8,11049,7.03627,6.94029,13668,154,278,1326,3222,1057,1.1561
1041,boardgame,San Marco,2001,3,4,90,90,90,10,3555,7.21935,6.93802,3641,134,370,816,1241,452,2.6903
107529,boardgame,Kingdom Builder,2011,2,4,45,45,45,8,9369,7.06278,6.93756,10831,286,506,2199,2155,720,2.0778
20437,boardgame,Lords of Vegas,2010,2,4,60,60,60,12,2949,7.28023,6.93689,3891,60,504,1346,818,201,2.3333
67492,boardgame,Battles of Westeros,2010,2,2,60,60,60,13,2034,7.46951,6.9341,3649,182,208,887,559,192,3.1615
1301,boardgame,Netrunner,1996,2,2,45,45,45,10,1957,7.49902,6.9312,2655,198,110,248,741,196,2.9082
66356,boardgame,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,60,60,12,3525,7.28408,6.93046,6865,197,338,1352,872,250,2.632
95064,boardgame,Ascension: Return of the Fallen,2011,1,2,30,30,30,13,2279,7.40705,6.92964,3591,124,65,305,468,102,2.2255
163602,boardgame,XCOM: The Board Game,2015,1,4,90,90,90,14,2126,7.42382,6.92853,3594,85,326,1551,457,174,2.7989
13642,boardgame,Louis XIV,2005,2,4,100,75,100,12,4709,7.14682,6.92849,5593,271,193,680,1610,711,3.0098
69779,boardgame,Polis: Fight for the Hegemony,2012,2,2,90,90,90,12,1016,7.96408,6.92802,1935,59,222,721,363,129,3.5969
53953,boardgame,Thunderstone,2009,1,5,60,60,60,12,8160,7.07628,6.92607,8689,519,190,1391,1962,584,2.4983
163745,boardgame,Star Wars: Armada,2015,2,2,120,120,120,14,854,8.25458,6.9254,2297,36,225,899,215,106,3.0283
8125,boardgame,Santiago,2003,3,5,75,75,75,10,3971,7.17045,6.92218,3558,164,227,701,1408,469,2.5096
939,boardgame,Star Wars: The Queen's Gambit,2000,2,4,120,120,120,12,1677,7.52876,6.9204,1996,36,707,1149,683,181,2.5083
106217,boardgame,Hawaii,2011,2,5,90,90,90,13,2729,7.28193,6.91968,2917,75,249,753,654,242,2.8678
52461,boardgame,Legacy: The Testament of Duke de Crecy,2013,1,4,60,60,60,8,2101,7.40216,6.91921,2760,72,292,998,509,166,2.6687
29368,boardgame,Last Night on Earth: The Zombie Game,2007,2,6,90,90,90,12,10697,7.0968,6.91915,13423,549,324,2238,2781,1076,2.2844
240,boardgame,Britannia,1986,3,5,240,240,240,12,3272,7.25882,6.91835,4638,201,147,594,1296,501,3.1617
12902,boardgame,Carcassonne: The City,2004,2,4,45,30,45,8,3511,7.21229,6.9158,4964,113,275,910,1117,436,2.2729
46,boardgame,Medici,1995,3,6,60,60,60,10,4880,7.12027,6.90967,4456,139,253,753,1687,523,2.3002
151004,boardgame,Smash Up: Science Fiction Double Feature,2014,2,4,45,30,45,12,1530,7.60607,6.90759,5027,49,138,506,181,53,2.283
141572,boardgame,Paperback,2014,2,5,45,45,45,8,1692,7.50254,6.90634,3214,59,418,1299,489,96,1.9375
131287,boardgame,Panamax,2014,2,4,100,100,100,12,1420,7.5943,6.90629,2453,43,365,1180,403,156,3.7179
22825,boardgame,Tide of Iron,2007,2,4,120,120,120,12,3249,7.29309,6.90242,5120,343,175,969,1079,546,3.4542
155703,boardgame,Evolution,2014,2,6,70,50,70,10,2354,7.33718,6.90208,3856,43,496,1806,642,197,2.4061
554,boardgame,La Citt,2000,2,5,120,120,120,12,4401,7.13622,6.90153,5384,287,247,734,1484,526,3.2776
483,boardgame,Diplomacy,1959,2,7,360,360,360,12,8642,7.09411,6.90125,13199,809,135,1004,3280,1009,3.3667
19600,boardgame,Antike,2005,2,6,120,120,120,12,4086,7.15759,6.90012,3397,148,278,1003,1445,608,3.0214
28023,boardgame,Jamaica,2007,2,6,60,30,60,8,6415,7.08193,6.89993,8242,107,800,2938,1692,523,1.652
69789,boardgame,Ascension: Deckbuilding Game,2010,1,4,30,30,30,13,6972,7.08634,6.89956,7240,322,163,963,1927,523,2.1663
21882,boardgame,Blue Moon City,2006,2,4,60,60,60,10,6341,7.06518,6.89887,5907,159,340,1262,1979,798,2.2995
8045,boardgame,Princes of the Renaissance,2003,3,6,180,180,180,12,1623,7.4834,6.89664,1442,33,341,760,663,221,3.5158
144189,boardgame,Fire in the Lake,2014,1,4,180,180,180,0,776,8.2466,6.89661,2358,34,237,787,284,139,3.9784
2453,boardgame,Blokus,2000,2,4,20,20,20,5,14138,6.99369,6.89632,16535,529,138,1026,3798,1381,1.8059
20100,boardgame,Wits & Wagers,2005,3,7,25,25,25,10,8054,7.02664,6.89341,10568,412,151,1156,2392,688,1.2253
153938,boardgame,Camel Up,2014,2,8,30,20,30,8,5043,7.11619,6.8905,6795,68,449,1329,972,354,1.5452
1822,boardgame,Wilderness War,2001,2,2,180,180,180,12,1228,7.72238,6.88895,2734,75,171,471,591,190,3.2737
38159,boardgame,Ultimate Werewolf: Ultimate Edition,2008,5,68,90,30,90,8,2399,7.33608,6.88691,4217,130,128,708,581,140,1.5071
143741,boardgame,BANG! The Dice Game,2013,3,8,15,15,15,8,5360,7.08734,6.88656,8724,138,223,1159,1129,324,1.3241
5782,boardgame,Coloretto,2003,2,5,30,30,30,8,11661,6.98461,6.88606,13973,210,265,988,3427,1258,1.2925
146278,boardgame,Tash-Kalar: Arena of Legends,2013,2,4,60,30,60,13,2547,7.28222,6.88575,3430,106,305,1187,564,185,2.827
7717,boardgame,Carcassonne: The Castle,2003,2,2,30,30,30,8,5841,7.08294,6.88446,8160,259,185,749,1949,680,1.9824
156689,boardgame,Legendary: Villains  Marvel Deck Building Game,2014,1,5,45,45,45,14,993,7.95554,6.88131,2296,30,202,541,159,52,2.9423
904,boardgame,Dream Factory,2000,2,5,60,60,60,10,4117,7.10816,6.87948,4339,280,216,693,1679,498,2.1205
108906,boardgame,Thunder Alley,2014,2,7,90,90,90,10,1363,7.58454,6.87844,1980,38,300,742,401,148,2.3716
100423,boardgame,Elder Sign,2011,1,8,90,90,90,13,10564,7.0097,6.8784,16147,406,333,1983,2360,761,2.3351
131646,boardgame,Merchant of Venus (second edition),2012,1,4,240,120,240,14,2209,7.32378,6.87791,4232,133,483,1535,646,186,3.0699
150997,boardgame,Shadows of Brimstone: Swamps of Death,2014,1,4,60,60,60,12,683,8.40438,6.87763,2328,29,210,647,180,53,3.4528
55427,boardgame,Mr. Jack in New York,2009,2,2,30,30,30,14,1954,7.39132,6.87752,2804,77,235,811,453,126,2.5556
72225,boardgame,CO,2012,1,5,120,120,120,12,2200,7.31024,6.87651,2955,74,447,1487,611,248,3.8468
141517,boardgame,A Study in Emerald,2013,2,5,90,90,90,13,1948,7.38192,6.87407,2498,28,541,1551,574,206,3.4466
60,boardgame,Vinci,1999,3,6,90,90,90,14,3553,7.15814,6.87206,3260,190,167,471,1253,428,2.7897
135219,boardgame,The Battle of Five Armies,2014,2,2,240,90,240,13,752,8.20931,6.86982,2122,23,378,1325,217,82,3.5244
372,boardgame,Schotten-Totten,1999,2,2,20,20,20,8,2689,7.21517,6.86105,2857,58,123,365,789,306,1.7386
39953,boardgame,A Game of Thrones: The Card Game,2008,2,4,60,60,60,14,4617,7.12073,6.85847,7715,540,125,581,1054,351,3.2194
143515,boardgame,Coal Baron,2013,2,4,75,60,75,10,1972,7.35133,6.85681,2416,42,245,738,478,176,2.5398
8051,boardgame,Attika,2003,2,4,60,60,60,10,5649,7.04085,6.85303,5180,173,276,921,2017,788,2.3756
50768,boardgame,Ninjato,2011,2,4,60,60,60,12,1954,7.33839,6.85153,2239,67,256,932,532,164,2.75
128780,boardgame,Pax Porfiriana,2012,1,6,120,120,120,12,1161,7.66918,6.84989,1619,40,319,778,440,138,3.3116
224,boardgame,History of the World,1991,3,6,180,180,180,12,3694,7.14373,6.84819,4365,213,170,477,1382,467,2.7752
104363,boardgame,Rex: Final Days of an Empire,2012,3,6,120,120,120,14,2562,7.22868,6.8464,4314,150,393,1674,652,188,3.2447
37380,boardgame,Roll Through the Ages: The Bronze Age,2008,1,4,45,30,45,8,8993,6.95261,6.84456,9900,269,406,1397,2351,788,1.7754
40628,boardgame,Finca,2009,2,4,45,45,45,10,4863,7.05016,6.84397,4655,82,409,1059,1300,402,2.092
66505,boardgame,The Speicherstadt,2010,2,5,45,45,45,8,3502,7.10588,6.84197,3808,99,210,586,930,307,2.2704
